Date;Pays;Filière;Valeur (TWh)
2024-07;"Croatie";"Gaz";0,2655442
2024-08;"Croatie";"Gaz";0,2588131
2024-09;"Croatie";"Gaz";0,2345625
2024-10;"Croatie";"Gaz";0,2019157
2024-11;"Croatie";"Gaz";0,1722652
2024-12;"Croatie";"Gaz";0,3205551
2025-01;"Croatie";"Gaz";0,3386586
2025-02;"Croatie";"Gaz";0,3189292
2025-03;"Croatie";"Gaz";0,2037506
2025-04;"Croatie";"Gaz";0,188418
2025-05;"Croatie";"Gaz";0,0190392
2025-06;"Croatie";"Gaz";0,0575889
2025-07;"Croatie";"Gaz";0,1819379
2025-08;"Croatie";"Gaz";0,1725897
2025-09;"Croatie";"Gaz";0,118905
2025-10;"Croatie";"Gaz";0,2078444
2025-11;"Croatie";"Gaz";0,2551825
2016-01;"Croatie";"Charbon";
2016-02;"Croatie";"Charbon";
2016-03;"Croatie";"Charbon";
2016-04;"Croatie";"Charbon";
2016-05;"Croatie";"Charbon";
2016-06;"Croatie";"Charbon";
2016-07;"Croatie";"Charbon";
2016-08;"Croatie";"Charbon";
2016-09;"Croatie";"Charbon";
2016-10;"Croatie";"Charbon";
2016-11;"Croatie";"Charbon";
2016-12;"Croatie";"Charbon";
2017-01;"Croatie";"Charbon";
2017-02;"Croatie";"Charbon";
2017-03;"Croatie";"Charbon";
2017-04;"Croatie";"Charbon";
2017-05;"Croatie";"Charbon";
2017-06;"Croatie";"Charbon";
2017-07;"Croatie";"Charbon";
2017-08;"Croatie";"Charbon";
2017-09;"Croatie";"Charbon";
2017-10;"Croatie";"Charbon";
2017-11;"Croatie";"Charbon";
2017-12;"Croatie";"Charbon";
2018-01;"Croatie";"Charbon";
2018-02;"Croatie";"Charbon";
2018-03;"Croatie";"Charbon";
2018-04;"Croatie";"Charbon";
2018-05;"Croatie";"Charbon";
2018-06;"Croatie";"Charbon";
2018-07;"Croatie";"Charbon";
2018-08;"Croatie";"Charbon";
2018-09;"Croatie";"Charbon";
2018-10;"Croatie";"Charbon";
2018-11;"Croatie";"Charbon";
2018-12;"Croatie";"Charbon";0,00019958
2019-01;"Croatie";"Charbon";0,14659099
2019-02;"Croatie";"Charbon";0,11522329
2019-03;"Croatie";"Charbon";0,14130096
2019-04;"Croatie";"Charbon";0,11832149
2019-05;"Croatie";"Charbon";0,12666768
2019-06;"Croatie";"Charbon";0,12390146
2019-07;"Croatie";"Charbon";0,14254358
2019-08;"Croatie";"Charbon";0,13964664
2019-09;"Croatie";"Charbon";0,10629639
2019-10;"Croatie";"Charbon";0,14206028
2019-11;"Croatie";"Charbon";0,10625931
2019-12;"Croatie";"Charbon";0,08196148
2020-01;"Croatie";"Charbon";0,0559179
2020-02;"Croatie";"Charbon";0,1364249
2020-03;"Croatie";"Charbon";0,0449298
2020-04;"Croatie";"Charbon";0,0035958
2020-05;"Croatie";"Charbon";
2020-06;"Croatie";"Charbon";0,1135391
2020-07;"Croatie";"Charbon";0,1336574
2020-08;"Croatie";"Charbon";0,1407248
2020-09;"Croatie";"Charbon";0,1120837
2020-10;"Croatie";"Charbon";0,1257291
2020-11;"Croatie";"Charbon";0,1250597
2020-12;"Croatie";"Charbon";0,1210744
2021-01;"Croatie";"Charbon";0,1196144
2021-02;"Croatie";"Charbon";0,11818
2021-03;"Croatie";"Charbon";0,1364412
2021-04;"Croatie";"Charbon";0,0075551
2021-05;"Croatie";"Charbon";0,0013995
2021-06;"Croatie";"Charbon";0,1318559
2021-07;"Croatie";"Charbon";0,1463791
2021-08;"Croatie";"Charbon";0,1418264
2021-09;"Croatie";"Charbon";0,1286298
2021-10;"Croatie";"Charbon";0,1419942
2021-11;"Croatie";"Charbon";0,1384325
2021-12;"Croatie";"Charbon";0,1155951
2022-01;"Croatie";"Charbon";0,1341767
2022-02;"Croatie";"Charbon";0,1278562
2022-03;"Croatie";"Charbon";0,093487
2022-04;"Croatie";"Charbon";0,0476502
2022-05;"Croatie";"Charbon";0,1460497
2022-06;"Croatie";"Charbon";0,1422446
2022-07;"Croatie";"Charbon";0,136728
2022-08;"Croatie";"Charbon";0,1439182
2022-09;"Croatie";"Charbon";0,1193106
2022-10;"Croatie";"Charbon";0,1432587
2022-11;"Croatie";"Charbon";0,0942927
2022-12;"Croatie";"Charbon";0,0984684
2023-01;"Croatie";"Charbon";0,1207924
2023-02;"Croatie";"Charbon";0,1002591
2023-03;"Croatie";"Charbon";0,1310226
2023-04;"Croatie";"Charbon";0,0373711
2023-05;"Croatie";"Charbon";
2023-06;"Croatie";"Charbon";0,1299793
2023-07;"Croatie";"Charbon";0,1229768
2023-08;"Croatie";"Charbon";0,1445989
2023-09;"Croatie";"Charbon";0,1391913
2023-10;"Croatie";"Charbon";0,1441405
2023-11;"Croatie";"Charbon";0,1074846
2023-12;"Croatie";"Charbon";0,0350868
2024-01;"Croatie";"Charbon";2,05E-5
2024-02;"Croatie";"Charbon";
2024-03;"Croatie";"Charbon";
2024-04;"Croatie";"Charbon";
2024-05;"Croatie";"Charbon";
2024-06;"Croatie";"Charbon";9,0E-7
2024-07;"Croatie";"Charbon";0,096542399999999
2024-08;"Croatie";"Charbon";0,1280683
2024-09;"Croatie";"Charbon";0,084246200000001
2024-10;"Croatie";"Charbon";0,1414914
2024-11;"Croatie";"Charbon";0,1392259
2024-12;"Croatie";"Charbon";0,1418241
2025-01;"Croatie";"Charbon";
2025-02;"Croatie";"Charbon";
2025-03;"Croatie";"Charbon";
2025-04;"Croatie";"Charbon";
2025-05;"Croatie";"Charbon";
2025-06;"Croatie";"Charbon";
2025-07;"Croatie";"Charbon";0,084993500000001
2025-08;"Croatie";"Charbon";0,084276200000001
2025-09;"Croatie";"Charbon";0,1410352
2025-10;"Croatie";"Charbon";0,1456797
2025-11;"Croatie";"Charbon";0,0683507
2016-01;"Croatie";"Nucléaire";
2016-02;"Croatie";"Nucléaire";
2016-03;"Croatie";"Nucléaire";
2016-04;"Croatie";"Nucléaire";
2016-05;"Croatie";"Nucléaire";
2016-06;"Croatie";"Nucléaire";
2016-07;"Croatie";"Nucléaire";
2016-08;"Croatie";"Nucléaire";
2016-09;"Croatie";"Nucléaire";
2016-10;"Croatie";"Nucléaire";
2016-11;"Croatie";"Nucléaire";
2016-12;"Croatie";"Nucléaire";
2017-01;"Croatie";"Nucléaire";
2017-02;"Croatie";"Nucléaire";
2017-03;"Croatie";"Nucléaire";
2017-04;"Croatie";"Nucléaire";
2017-05;"Croatie";"Nucléaire";
2017-06;"Croatie";"Nucléaire";
2017-07;"Croatie";"Nucléaire";
2017-08;"Croatie";"Nucléaire";
2017-09;"Croatie";"Nucléaire";
2017-10;"Croatie";"Nucléaire";
2017-11;"Croatie";"Nucléaire";
2017-12;"Croatie";"Nucléaire";
2018-01;"Croatie";"Nucléaire";
2018-02;"Croatie";"Nucléaire";
2018-03;"Croatie";"Nucléaire";
2018-04;"Croatie";"Nucléaire";
2018-05;"Croatie";"Nucléaire";
2018-06;"Croatie";"Nucléaire";
2018-07;"Croatie";"Nucléaire";
2018-08;"Croatie";"Nucléaire";
2018-09;"Croatie";"Nucléaire";
2018-10;"Croatie";"Nucléaire";
2018-11;"Croatie";"Nucléaire";
2018-12;"Croatie";"Nucléaire";
2019-01;"Croatie";"Nucléaire";
2019-02;"Croatie";"Nucléaire";
2019-03;"Croatie";"Nucléaire";
2019-04;"Croatie";"Nucléaire";
2019-05;"Croatie";"Nucléaire";
2019-06;"Croatie";"Nucléaire";
2019-07;"Croatie";"Nucléaire";
2019-08;"Croatie";"Nucléaire";
2019-09;"Croatie";"Nucléaire";
2019-10;"Croatie";"Nucléaire";
2019-11;"Croatie";"Nucléaire";
2019-12;"Croatie";"Nucléaire";
2020-01;"Croatie";"Nucléaire";
2020-02;"Croatie";"Nucléaire";
2020-03;"Croatie";"Nucléaire";
2020-04;"Croatie";"Nucléaire";
2020-05;"Croatie";"Nucléaire";
2020-06;"Croatie";"Nucléaire";
2020-07;"Croatie";"Nucléaire";
2020-08;"Croatie";"Nucléaire";
2020-09;"Croatie";"Nucléaire";
2020-10;"Croatie";"Nucléaire";
2020-11;"Croatie";"Nucléaire";
2020-12;"Croatie";"Nucléaire";
2021-01;"Croatie";"Nucléaire";
2021-02;"Croatie";"Nucléaire";
2021-03;"Croatie";"Nucléaire";
2021-04;"Croatie";"Nucléaire";
2021-05;"Croatie";"Nucléaire";
2021-06;"Croatie";"Nucléaire";
2021-07;"Croatie";"Nucléaire";
2021-08;"Croatie";"Nucléaire";
2021-09;"Croatie";"Nucléaire";
2021-10;"Croatie";"Nucléaire";
2021-11;"Croatie";"Nucléaire";
2021-12;"Croatie";"Nucléaire";
2022-01;"Croatie";"Nucléaire";
2022-02;"Croatie";"Nucléaire";
2022-03;"Croatie";"Nucléaire";
2022-04;"Croatie";"Nucléaire";
2022-05;"Croatie";"Nucléaire";
2022-06;"Croatie";"Nucléaire";
2022-07;"Croatie";"Nucléaire";
2022-08;"Croatie";"Nucléaire";
2022-09;"Croatie";"Nucléaire";
2022-10;"Croatie";"Nucléaire";
2022-11;"Croatie";"Nucléaire";
2022-12;"Croatie";"Nucléaire";
2023-01;"Croatie";"Nucléaire";
2023-02;"Croatie";"Nucléaire";
2023-03;"Croatie";"Nucléaire";
2023-04;"Croatie";"Nucléaire";
2023-05;"Croatie";"Nucléaire";
2023-06;"Croatie";"Nucléaire";
2023-07;"Croatie";"Nucléaire";
2023-08;"Croatie";"Nucléaire";
2023-09;"Croatie";"Nucléaire";
2023-10;"Croatie";"Nucléaire";
2023-11;"Croatie";"Nucléaire";
2023-12;"Croatie";"Nucléaire";
2024-01;"Croatie";"Nucléaire";
2024-02;"Croatie";"Nucléaire";
2024-03;"Croatie";"Nucléaire";
2024-04;"Croatie";"Nucléaire";
2024-05;"Croatie";"Nucléaire";
2024-06;"Croatie";"Nucléaire";
2024-07;"Croatie";"Nucléaire";
2024-08;"Croatie";"Nucléaire";
2024-09;"Croatie";"Nucléaire";
2024-10;"Croatie";"Nucléaire";
2024-11;"Croatie";"Nucléaire";
2024-12;"Croatie";"Nucléaire";
2025-01;"Croatie";"Nucléaire";
2025-02;"Croatie";"Nucléaire";
2025-03;"Croatie";"Nucléaire";
2025-04;"Croatie";"Nucléaire";
2025-05;"Croatie";"Nucléaire";
2025-06;"Croatie";"Nucléaire";
2025-07;"Croatie";"Nucléaire";
2025-08;"Croatie";"Nucléaire";
2025-09;"Croatie";"Nucléaire";
2025-10;"Croatie";"Nucléaire";
2025-11;"Croatie";"Nucléaire";
2016-01;"Croatie";"Toutes les filières";
2016-02;"Croatie";"Toutes les filières";
2016-03;"Croatie";"Toutes les filières";
2016-04;"Croatie";"Toutes les filières";
2016-05;"Croatie";"Toutes les filières";
2016-06;"Croatie";"Toutes les filières";
2016-07;"Croatie";"Toutes les filières";
2016-08;"Croatie";"Toutes les filières";
2016-09;"Croatie";"Toutes les filières";
2016-10;"Croatie";"Toutes les filières";
2016-11;"Croatie";"Toutes les filières";
2016-12;"Croatie";"Toutes les filières";
2017-01;"Croatie";"Toutes les filières";
2017-02;"Croatie";"Toutes les filières";
2017-03;"Croatie";"Toutes les filières";
2017-04;"Croatie";"Toutes les filières";
2017-05;"Croatie";"Toutes les filières";
2017-06;"Croatie";"Toutes les filières";
2017-07;"Croatie";"Toutes les filières";
2017-08;"Croatie";"Toutes les filières";
2017-09;"Croatie";"Toutes les filières";
2017-10;"Croatie";"Toutes les filières";
2017-11;"Croatie";"Toutes les filières";
2017-12;"Croatie";"Toutes les filières";
2018-01;"Croatie";"Toutes les filières";
2018-02;"Croatie";"Toutes les filières";
2018-03;"Croatie";"Toutes les filières";
2018-04;"Croatie";"Toutes les filières";
2018-05;"Croatie";"Toutes les filières";
2018-06;"Croatie";"Toutes les filières";
2018-07;"Croatie";"Toutes les filières";
2018-08;"Croatie";"Toutes les filières";
2018-09;"Croatie";"Toutes les filières";
2018-10;"Croatie";"Toutes les filières";
2018-11;"Croatie";"Toutes les filières";
2018-12;"Croatie";"Toutes les filières";0,00118481
2019-01;"Croatie";"Toutes les filières";1,16789824
2019-02;"Croatie";"Toutes les filières";1,07363249
2019-03;"Croatie";"Toutes les filières";0,81618204
2019-04;"Croatie";"Toutes les filières";0,83522869
2019-05;"Croatie";"Toutes les filières";1,04957812
2019-06;"Croatie";"Toutes les filières";0,86365418
2019-07;"Croatie";"Toutes les filières";0,79957398
2019-08;"Croatie";"Toutes les filières";0,80988253
2019-09;"Croatie";"Toutes les filières";0,71164949
2019-10;"Croatie";"Toutes les filières";0,8671798
2019-11;"Croatie";"Toutes les filières";1,42953713
2019-12;"Croatie";"Toutes les filières";1,45970062
2020-01;"Croatie";"Toutes les filières";1,1256194
2020-02;"Croatie";"Toutes les filières";1,0217715
2020-03;"Croatie";"Toutes les filières";1,0254094
2020-04;"Croatie";"Toutes les filières";0,6159065
2020-05;"Croatie";"Toutes les filières";0,8123434
2020-06;"Croatie";"Toutes les filières";0,8599028
2020-07;"Croatie";"Toutes les filières";0,8778091
2020-08;"Croatie";"Toutes les filières";0,8670959
2020-09;"Croatie";"Toutes les filières";0,8902802
2020-10;"Croatie";"Toutes les filières";1,2563251
2020-11;"Croatie";"Toutes les filières";1,1255891
2020-12;"Croatie";"Toutes les filières";1,6256428
2021-01;"Croatie";"Toutes les filières";1,6972767
2021-02;"Croatie";"Toutes les filières";1,4383779
2021-03;"Croatie";"Toutes les filières";1,2945445
2021-04;"Croatie";"Toutes les filières";1,0334499
2021-05;"Croatie";"Toutes les filières";0,997086
2021-06;"Croatie";"Toutes les filières";0,8553455
2021-07;"Croatie";"Toutes les filières";0,9421606
2021-08;"Croatie";"Toutes les filières";0,9730804
2021-09;"Croatie";"Toutes les filières";0,8210674
2021-10;"Croatie";"Toutes les filières";1,0397021
2021-11;"Croatie";"Toutes les filières";1,28602
2021-12;"Croatie";"Toutes les filières";1,5752542
2022-01;"Croatie";"Toutes les filières";1,434847
2022-02;"Croatie";"Toutes les filières";1,1208882
2022-03;"Croatie";"Toutes les filières";1,125721
2022-04;"Croatie";"Toutes les filières";0,9714554
2022-05;"Croatie";"Toutes les filières";0,8841102
2022-06;"Croatie";"Toutes les filières";0,9428373
2022-07;"Croatie";"Toutes les filières";1,035836
2022-08;"Croatie";"Toutes les filières";0,9783445
2022-09;"Croatie";"Toutes les filières";0,8911654
2022-10;"Croatie";"Toutes les filières";0,9478308
2022-11;"Croatie";"Toutes les filières";1,1948318
2022-12;"Croatie";"Toutes les filières";1,4457283
2023-01;"Croatie";"Toutes les filières";1,5472174
2023-02;"Croatie";"Toutes les filières";1,3194456
2023-03;"Croatie";"Toutes les filières";1,5785232
2023-04;"Croatie";"Toutes les filières";1,2439403
2023-05;"Croatie";"Toutes les filières";1,4039261
2023-06;"Croatie";"Toutes les filières";1,1837435
2023-07;"Croatie";"Toutes les filières";1,1451949
2023-08;"Croatie";"Toutes les filières";1,1932984
2023-09;"Croatie";"Toutes les filières";1,0859252
2023-10;"Croatie";"Toutes les filières";1,1194849
2023-11;"Croatie";"Toutes les filières";1,4950325
2023-12;"Croatie";"Toutes les filières";1,426743
2024-01;"Croatie";"Toutes les filières";1,4334503
2024-02;"Croatie";"Toutes les filières";1,1830552
2024-03;"Croatie";"Toutes les filières";1,3506149
2024-04;"Croatie";"Toutes les filières";1,0137889
2024-05;"Croatie";"Toutes les filières";0,8778488
2024-06;"Croatie";"Toutes les filières";0,8042934
2024-07;"Croatie";"Toutes les filières";1,0615765
2024-08;"Croatie";"Toutes les filières";1,003504
2024-09;"Croatie";"Toutes les filières";0,9857046
2024-10;"Croatie";"Toutes les filières";1,2053695
2024-11;"Croatie";"Toutes les filières";1,1506031
2024-12;"Croatie";"Toutes les filières";1,3870306
2025-01;"Croatie";"Toutes les filières";1,3497003
2025-02;"Croatie";"Toutes les filières";1,0709046
2025-03;"Croatie";"Toutes les filières";1,3505958
2025-04;"Croatie";"Toutes les filières";1,1509343
2025-05;"Croatie";"Toutes les filières";0,809281
2025-06;"Croatie";"Toutes les filières";0,7348857
2025-07;"Croatie";"Toutes les filières";0,9458214
2025-08;"Croatie";"Toutes les filières";0,9638197
2025-09;"Croatie";"Toutes les filières";0,7648715
2025-10;"Croatie";"Toutes les filières";1,0276228
2025-11;"Croatie";"Toutes les filières";1,1587484
2016-01;"Hongrie";"Autre";0,0803057425
2016-02;"Hongrie";"Autre";0,067687565000001
2016-03;"Hongrie";"Autre";0,067453045000001
2016-04;"Hongrie";"Autre";0,068769197500003
2016-05;"Hongrie";"Autre";0,061729855000001
2016-06;"Hongrie";"Autre";0,063847165000003
2016-07;"Hongrie";"Autre";0,066831880000003
2016-08;"Hongrie";"Autre";0,07397506
2016-09;"Hongrie";"Autre";0,052257272500002
2016-10;"Hongrie";"Autre";0,070409280000001
2016-11;"Hongrie";"Autre";0,067500600000002
2016-12;"Hongrie";"Autre";0,070435382500002
2017-01;"Hongrie";"Autre";0,072460674999998
2017-02;"Hongrie";"Autre";0,0660758125
2017-03;"Hongrie";"Autre";0,071662537500002
2017-04;"Hongrie";"Autre";0,069478804999999
2017-05;"Hongrie";"Autre";0,067284987500003
2017-06;"Hongrie";"Autre";0,071373065000001
2017-07;"Hongrie";"Autre";0,068373200000002
2017-08;"Hongrie";"Autre";0,077368945000002
2017-09;"Hongrie";"Autre";0,070687520000001
2017-10;"Hongrie";"Autre";0,067965202500002
2017-11;"Hongrie";"Autre";0,066049230000001
2017-12;"Hongrie";"Autre";0,073690615000002
2018-01;"Hongrie";"Autre";0,075872367500001
2018-02;"Hongrie";"Autre";0,068629422500002
2018-03;"Hongrie";"Autre";0,075943550000002
2018-04;"Hongrie";"Autre";0,065910797500001
2018-05;"Hongrie";"Autre";0,067642550000003
2018-06;"Hongrie";"Autre";0,056130635000002
2018-07;"Hongrie";"Autre";0,072866192500001
2018-08;"Hongrie";"Autre";0,069553727500002
2018-09;"Hongrie";"Autre";0,060271865000002
2018-10;"Hongrie";"Autre";0,060842185
2018-11;"Hongrie";"Autre";0,0548360425
2018-12;"Hongrie";"Autre";0,055536510000003
2019-01;"Hongrie";"Autre";0,063257695000003
2019-02;"Hongrie";"Autre";0,067923165000003
2019-03;"Hongrie";"Autre";0,081068315000003
2019-04;"Hongrie";"Autre";0,082038842500003
2019-05;"Hongrie";"Autre";0,077790187500003
2019-06;"Hongrie";"Autre";0,075203422500003
2019-07;"Hongrie";"Autre";0,092193407500003
2019-08;"Hongrie";"Autre";0,061204129999999
2019-09;"Hongrie";"Autre";0,048491044999999
2019-10;"Hongrie";"Autre";0,052477099999999
2019-11;"Hongrie";"Autre";0,04981341
2019-12;"Hongrie";"Autre";0,063248547499999
2020-01;"Hongrie";"Autre";0,063640724999999
2020-02;"Hongrie";"Autre";0,056905465
2020-03;"Hongrie";"Autre";0,0554412525
2020-04;"Hongrie";"Autre";0,0547391925
2020-05;"Hongrie";"Autre";0,0590233175
2020-06;"Hongrie";"Autre";0,0545831775
2020-07;"Hongrie";"Autre";0,04476437
2020-08;"Hongrie";"Autre";0,0419771775
2020-09;"Hongrie";"Autre";0,03989807
2020-10;"Hongrie";"Autre";0,052193615
2020-11;"Hongrie";"Autre";0,0550982
2020-12;"Hongrie";"Autre";0,06581623
2021-01;"Hongrie";"Autre";0,061397925
2021-02;"Hongrie";"Autre";0,0577771675
2021-03;"Hongrie";"Autre";0,0636097925
2021-04;"Hongrie";"Autre";0,05807188
2021-05;"Hongrie";"Autre";0,04569498
2021-06;"Hongrie";"Autre";0,055023095
2021-07;"Hongrie";"Autre";0,0507936975
2021-08;"Hongrie";"Autre";0,059671374999999
2021-09;"Hongrie";"Autre";0,05347338
2021-10;"Hongrie";"Autre";0,05847149
2021-11;"Hongrie";"Autre";0,062291205
2021-12;"Hongrie";"Autre";0,0651802
2022-01;"Hongrie";"Autre";0,065213055
2022-02;"Hongrie";"Autre";0,058699675
2022-03;"Hongrie";"Autre";0,0628730425
2022-04;"Hongrie";"Autre";0,0585623425
2022-05;"Hongrie";"Autre";0,055299245
2022-06;"Hongrie";"Autre";0,0592966675
2022-07;"Hongrie";"Autre";0,058551025
2022-08;"Hongrie";"Autre";0,0537017625
2022-09;"Hongrie";"Autre";0,0523147625
2022-10;"Hongrie";"Autre";0,0375938775
2022-11;"Hongrie";"Autre";0,052147195
2022-12;"Hongrie";"Autre";0,0513507625
2023-01;"Hongrie";"Autre";0,036856915
2023-02;"Hongrie";"Autre";0,0461175725
2023-03;"Hongrie";"Autre";0,055466735
2023-04;"Hongrie";"Autre";0,048503135
2023-05;"Hongrie";"Autre";0,05261836
2023-06;"Hongrie";"Autre";0,03045297
2023-07;"Hongrie";"Autre";0,04269374
2023-08;"Hongrie";"Autre";0,042435545
2023-09;"Hongrie";"Autre";0,03440425
2023-10;"Hongrie";"Autre";0,04525284
2023-11;"Hongrie";"Autre";0,0412551725
2023-12;"Hongrie";"Autre";0,0505322575
2024-01;"Hongrie";"Autre";0,049560985
2024-02;"Hongrie";"Autre";0,0512035875
2024-03;"Hongrie";"Autre";0,05510806
2024-04;"Hongrie";"Autre";0,0478279975
2024-05;"Hongrie";"Autre";0,0493741925
2024-06;"Hongrie";"Autre";0,04257794
2024-07;"Hongrie";"Autre";0,048242095
2024-08;"Hongrie";"Autre";0,0325811975
2024-09;"Hongrie";"Autre";0,0435434025
2024-10;"Hongrie";"Autre";0,046871835
2024-11;"Hongrie";"Autre";0,0497733575
2024-12;"Hongrie";"Autre";0,050105465
2025-01;"Hongrie";"Autre";0,0486316675
2025-02;"Hongrie";"Autre";0,045185105
2025-03;"Hongrie";"Autre";0,053345855
2025-04;"Hongrie";"Autre";0,05360811
2025-05;"Hongrie";"Autre";0,053096415
2025-06;"Hongrie";"Autre";0,0468147
2025-07;"Hongrie";"Autre";0,0539994915
2025-08;"Hongrie";"Autre";0,0435143245
2025-09;"Hongrie";"Autre";0,033226828
2025-10;"Hongrie";"Autre";0,03222738875
2025-11;"Hongrie";"Autre";0,0460149605
2016-01;"Hongrie";"Dechets";0,00282091
2016-02;"Hongrie";"Dechets";1,126E-5
2016-03;"Hongrie";"Dechets";0,00157691
2016-04;"Hongrie";"Dechets";0,0123127025
2016-05;"Hongrie";"Dechets";0,0128677225
2016-06;"Hongrie";"Dechets";0,011823565
2016-07;"Hongrie";"Dechets";0,011908025
2016-08;"Hongrie";"Dechets";0,0104114075
2016-09;"Hongrie";"Dechets";0,0102723075
2016-10;"Hongrie";"Dechets";0,010987255
2016-11;"Hongrie";"Dechets";0,009514045
2016-12;"Hongrie";"Dechets";0,006719315
2017-01;"Hongrie";"Dechets";0,0104666525
2017-02;"Hongrie";"Dechets";0,0068640625
2017-03;"Hongrie";"Dechets";0,0130584025
2017-04;"Hongrie";"Dechets";0,0086714825
2017-05;"Hongrie";"Dechets";0,010320985
2017-06;"Hongrie";"Dechets";0,00792132
2017-07;"Hongrie";"Dechets";0,009468005
2017-08;"Hongrie";"Dechets";0,007425355
2017-09;"Hongrie";"Dechets";0,00491834
2017-10;"Hongrie";"Dechets";0,0106016425
2017-11;"Hongrie";"Dechets";0,0080117775
2017-12;"Hongrie";"Dechets";0,01072758
2018-01;"Hongrie";"Dechets";0,009057025
2018-02;"Hongrie";"Dechets";0,0107826425
2018-03;"Hongrie";"Dechets";0,011815075
2018-04;"Hongrie";"Dechets";0,0108049575
2018-05;"Hongrie";"Dechets";0,00962589
2018-06;"Hongrie";"Dechets";0,0080072825
2018-07;"Hongrie";"Dechets";0,0097690975
2018-08;"Hongrie";"Dechets";0,00771113
2018-09;"Hongrie";"Dechets";0,005980395
2018-10;"Hongrie";"Dechets";0,01148846
2018-11;"Hongrie";"Dechets";0,0118895675
2018-12;"Hongrie";"Dechets";0,011013655
2019-01;"Hongrie";"Dechets";0,0100326675
2019-02;"Hongrie";"Dechets";0,0087485175
2019-03;"Hongrie";"Dechets";0,01216445
2019-04;"Hongrie";"Dechets";0,0112258825
2019-05;"Hongrie";"Dechets";0,0105565475
2019-06;"Hongrie";"Dechets";0,0080729525
2019-07;"Hongrie";"Dechets";0,0090844925
2019-08;"Hongrie";"Dechets";0,00711907
2019-09;"Hongrie";"Dechets";0,0088795
2019-10;"Hongrie";"Dechets";0,0161936025
2019-11;"Hongrie";"Dechets";0,016620875
2019-12;"Hongrie";"Dechets";0,0140549475
2020-01;"Hongrie";"Dechets";0,0119655125
2020-02;"Hongrie";"Dechets";0,01061452
2020-03;"Hongrie";"Dechets";0,012894535
2020-04;"Hongrie";"Dechets";0,0135130575
2020-05;"Hongrie";"Dechets";0,010283715
2020-06;"Hongrie";"Dechets";0,0104458825
2020-07;"Hongrie";"Dechets";0,0103679625
2020-08;"Hongrie";"Dechets";0,0108882225
2020-09;"Hongrie";"Dechets";0,006885875
2020-10;"Hongrie";"Dechets";0,0138038975
2020-11;"Hongrie";"Dechets";0,0104145925
2020-12;"Hongrie";"Dechets";0,011096735
2021-01;"Hongrie";"Dechets";0,010137075
2021-02;"Hongrie";"Dechets";0,008292555
2021-03;"Hongrie";"Dechets";0,01048969
2021-04;"Hongrie";"Dechets";0,009619955
2021-05;"Hongrie";"Dechets";0,012097865
2021-06;"Hongrie";"Dechets";0,01165837
2021-07;"Hongrie";"Dechets";0,0100186675
2021-08;"Hongrie";"Dechets";0,007222015
2021-09;"Hongrie";"Dechets";0,0123754125
2021-10;"Hongrie";"Dechets";0,0112676975
2021-11;"Hongrie";"Dechets";0,0083937425
2021-12;"Hongrie";"Dechets";0,00959916
2022-01;"Hongrie";"Dechets";0,010518385
2022-02;"Hongrie";"Dechets";0,0093559225
2022-03;"Hongrie";"Dechets";0,010236665
2022-04;"Hongrie";"Dechets";0,00867261
2022-05;"Hongrie";"Dechets";0,004252095
2022-06;"Hongrie";"Dechets";0,007032575
2022-07;"Hongrie";"Dechets";0,0140208625
2022-08;"Hongrie";"Dechets";0,014426425
2022-09;"Hongrie";"Dechets";0,01211663
2022-10;"Hongrie";"Dechets";0,0115183375
2022-11;"Hongrie";"Dechets";0,013723065
2022-12;"Hongrie";"Dechets";0,0134631125
2023-01;"Hongrie";"Dechets";0,009983085
2023-02;"Hongrie";"Dechets";0,0102406225
2023-03;"Hongrie";"Dechets";0,0107399625
2023-04;"Hongrie";"Dechets";0,0082325925
2023-05;"Hongrie";"Dechets";0,0117372575
2023-06;"Hongrie";"Dechets";0,012662605
2023-07;"Hongrie";"Dechets";0,015827275
2023-08;"Hongrie";"Dechets";0,0158454275
2023-09;"Hongrie";"Dechets";0,014171645
2023-10;"Hongrie";"Dechets";0,0106805425
2023-11;"Hongrie";"Dechets";0,0164349975
2023-12;"Hongrie";"Dechets";0,0145006575
2024-01;"Hongrie";"Dechets";0,013350035
2024-02;"Hongrie";"Dechets";0,0129360525
2024-03;"Hongrie";"Dechets";0,016457815
2024-04;"Hongrie";"Dechets";0,0054517725
2024-05;"Hongrie";"Dechets";0,009142455
2024-06;"Hongrie";"Dechets";0,0144133325
2024-07;"Hongrie";"Dechets";0,0133209725
2024-08;"Hongrie";"Dechets";0,01113435
2024-09;"Hongrie";"Dechets";0,0093388725
2024-10;"Hongrie";"Dechets";0,010833185
2024-11;"Hongrie";"Dechets";0,0107156875
2024-12;"Hongrie";"Dechets";0,00959864
2025-01;"Hongrie";"Dechets";0,014802665
2025-02;"Hongrie";"Dechets";0,0131895225
2025-03;"Hongrie";"Dechets";0,0099563825
2025-04;"Hongrie";"Dechets";0,00686239
2025-05;"Hongrie";"Dechets";0,0106098925
2025-06;"Hongrie";"Dechets";0,0106941975
2025-07;"Hongrie";"Dechets";0,0106508445
2025-08;"Hongrie";"Dechets";0,011146595
2025-09;"Hongrie";"Dechets";0,0098752035
2025-10;"Hongrie";"Dechets";0,00937633275
2025-11;"Hongrie";"Dechets";0,01195194525
